Initialising fast UCB table... done
Time in this step 5.6697
Time in this step 5.47488
Time in this step 5.57381
Time in this step 5.50843
Time in this step 5.47424
Time in this step 5.46618
Time in this step 5.40238
Time in this step 5.39016
Time in this step 5.31452
Time in this step 5.40524
Time in this step 5.3011
Time in this step 5.36359
Time in this step 5.26203
Time in this step 5.31991
Time in this step 5.23755
Time in this step 5.25817
Time in this step 5.22886
Time in this step 5.18859
Time in this step 5.2189
Time in this step 5.23084
Time in this step 5.29799
Time in this step 5.10119
Time in this step 5.16292
Time in this step 5.08048
Time in this step 5.11204
Time in this step 5.04927
Time in this step 5.13361
Time in this step 5.02709
Time in this step 5.10587
Time in this step 5.10663
Time in this step 5.12615
Time in this step 5.00816
Time in this step 5.03936
Time in this step 4.93645
Time in this step 4.99641
Time in this step 4.90587
Time in this step 4.95196
Time in this step 4.93345
Time in this step 4.89443
Time in this step 4.8304
Time in this step 4.89413
Time in this step 4.82986
Time in this step 4.8197
Time in this step 4.77656
Time in this step 4.8091
Time in this step 4.74494
Time in this step 4.66179
Time in this step 4.58183
Time in this step 4.61086
Time in this step 4.53998
Time in this step 4.58517
Time in this step 4.52933
Time in this step 4.56687
Time in this step 4.46221
Time in this step 4.50603
Time in this step 4.4592
Time in this step 4.55143
Time in this step 4.46624
Time in this step 4.38353
Time in this step 4.38969
Time in this step 4.34898
Time in this step 4.34605
Time in this step 4.21744
Time in this step 4.26456
Time in this step 4.21054
Time in this step 4.2836
Time in this step 4.19182
Time in this step 4.2162
Time in this step 4.12322
Time in this step 4.12057
Time in this step 4.14055
Time in this step 4.09118
Time in this step 4.15047
Time in this step 4.06649
Time in this step 4.08642
Time in this step 4.03303
Time in this step 4.03659
Time in this step 4.00554
Time in this step 4.42085
Time in this step 4.34823
Time in this step 4.23615
Time in this step 4.28789
Time in this step 4.26016
Time in this step 4.2678
Time in this step 4.16829
Time in this step 4.25932
Time in this step 4.22735
Time in this step 4.01831
Time in this step 3.95108
Time in this step 3.98673
Time in this step 3.96529
Time in this step 3.50502
Time in this step 2.74869
Time in this step 1.62084
Terminated
Discounted return = 336, average = 287.4
Undiscounted return = 336, average = 287.4
Starting run 6 with 8192 simulations... 
Time in this step 9.94718
Time in this step 9.35115
Time in this step 9.42404
Time in this step 9.33197
Time in this step 9.31156
Time in this step 9.25165
Time in this step 9.2712
Time in this step 9.33419
Time in this step 9.17099
Time in this step 9.70213
Time in this step 9.18979
Time in this step 9.1626
Time in this step 9.13965
Time in this step 9.13777
Time in this step 9.13218
Time in this step 9.12239
Time in this step 9.1715
Time in this step 9.47123
Time in this step 9.01495
Time in this step 9.02908
Time in this step 9.00641
Time in this step 8.95529
Time in this step 8.98384
Time in this step 8.98693
Time in this step 8.98362
Time in this step 8.86919
Time in this step 8.84838
Time in this step 8.85061
Time in this step 8.87158
Time in this step 8.80319
Time in this step 8.80996
Time in this step 8.73892
Time in this step 9.0042
Time in this step 8.99199
Time in this step 8.75769
Time in this step 8.85426
Time in this step 9.09513
Time in this step 10.0803
Time in this step 8.70722
Time in this step 8.62421
Time in this step 8.56694
Time in this step 8.47556
Time in this step 8.62596
Time in this step 8.54398
Time in this step 8.48896
Time in this step 8.5066
Time in this step 8.39417
Time in this step 8.68015
Time in this step 8.47416
Time in this step 8.54974
Time in this step 8.36692
Time in this step 8.33201
Time in this step 8.33189
Time in this step 8.30459
Time in this step 8.44995
Time in this step 9.20555
Time in this step 9.2803
Time in this step 9.25553
Time in this step 9.12801
Time in this step 8.79398
Time in this step 8.19713
Time in this step 8.30311
Time in this step 8.18126
Time in this step 8.14274
Time in this step 8.12942
Time in this step 8.0994
Time in this step 8.09309
Time in this step 8.27741
Time in this step 8.06693
Time in this step 8.08652
Time in this step 8.06294
Time in this step 8.06942
Time in this step 8.04043
Time in this step 7.92082
Time in this step 7.96366
Time in this step 7.90519
Time in this step 7.9025
Time in this step 7.91307
Time in this step 7.77129
Time in this step 7.83599
Time in this step 7.86331
Time in this step 7.8184
Time in this step 7.79902
Time in this step 7.7447
Time in this step 7.75818
Time in this step 7.83845
Time in this step 7.76865
Time in this step 7.62767
Time in this step 7.62003
Time in this step 7.67842
Time in this step 7.77769
Time in this step 7.79158
Time in this step 7.59947
Time in this step 7.58859
Time in this step 7.56133
Time in this step 7.52401
Time in this step 8.19299
Time in this step 7.54164
Time in this step 7.48427
Time in this step 7.48874
Time in this step 7.37465
Time in this step 7.43166
Time in this step 7.42416
Time in this step 7.57198
Time in this step 7.30223
Time in this step 7.44057
Time in this step 7.4593
Time in this step 7.4251
Time in this step 7.30386
Time in this step 7.37294
Time in this step 7.30539
Time in this step 7.36815
Time in this step 7.19442
Time in this step 7.26856
Time in this step 7.23229
Time in this step 7.14671
Time in this step 7.14307
Time in this step 7.19945
Time in this step 7.33302
Time in this step 7.08454
Time in this step 7.14386
Time in this step 7.10384
Time in this step 7.04054
Time in this step 7.04378
Time in this step 7.13089
Time in this step 7.09735
Time in this step 6.9323
Time in this step 6.99322
Time in this step 7.02236
Time in this step 7.17267
Time in this step 6.95192
Time in this step 6.94977
Time in this step 6.84431
Time in this step 6.86804
Time in this step 6.86036
Time in this step 6.84259
Time in this step 6.8357
Time in this step 6.77099
Time in this step 6.74199
Time in this step 6.69831
Time in this step 6.75904
Time in this step 6.72901
Time in this step 6.64515
Time in this step 6.69681
Time in this step 6.67577
Time in this step 6.5991
Time in this step 6.62994
Time in this step 6.60024
Time in this step 6.74418
Time in this step 6.67724
Time in this step 6.53242
Time in this step 6.48652
Time in this step 6.5447
Time in this step 6.45563
Time in this step 6.39598
Time in this step 6.4443
Time in this step 6.42886
Time in this step 6.36169
Time in this step 6.3798
Time in this step 6.32006
Time in this step 6.2984
Time in this step 6.36835
Time in this step 6.24413
Time in this step 6.30598
Time in this step 6.27813
Time in this step 6.19074
Time in this step 6.21702
Time in this step 6.18094
Time in this step 6.16203
Time in this step 6.16189
Time in this step 6.08778
Time in this step 6.26193
Time in this step 6.12207
Time in this step 6.07491
Time in this step 6.07746
Time in this step 6.01174
Time in this step 6.05896
Time in this step 6.03541
Time in this step 5.97034
Time in this step 6.06693
Time in this step 6.03515
Time in this step 6.18324
Time in this step 5.99034
Time in this step 5.917
Time in this step 5.93051
Time in this step 5.87008
Time in this step 5.90303
Time in this step 5.86305
Time in this step 5.85033
Time in this step 5.84074
Time in this step 6.0235
Time in this step 6.44081
Time in this step 6.40033
Time in this step 6.42385
Time in this step 6.35851
Time in this step 6.35666
Time in this step 6.76551
Time in this step 5.80484
Time in this step 5.77578
Time in this step 5.62882
Time in this step 5.9997
Time in this step 5.73816
Time in this step 5.67175
Time in this step 5.51924
Time in this step 5.48958
Time in this step 5.50993
Time in this step 5.4639
Time in this step 5.47471
Time in this step 5.4167
Time in this step 5.41709
Time in this step 5.36897
Time in this step 5.5054
Time in this step 5.35439
Time in this step 5.37549
Time in this step 5.32408
Time in this step 5.31935
Time in this step 5.29015
Time in this step 5.28166
Time in this step 5.28348
Time in this step 5.25956
Time in this step 5.38046
Time in this step 5.17784
Time in this step 5.24519
Time in this step 5.16795
Time in this step 5.18958
Time in this step 5.4271
Time in this step 5.71665
Time in this step 5.20061
Time in this step 5.19792
Time in this step 5.10536
Time in this step 5.08434
Time in this step 5.08774
Time in this step 5.11584
Time in this step 5.06064
Time in this step 5.43459
Time in this step 5.20216
Time in this step 5.0743
Time in this step 5.13029
Time in this step 5.06694
Time in this step 4.9925
Time in this step 4.91443
Time in this step 4.93287
Time in this step 4.84249
Time in this step 4.92048
Time in this step 4.79808
Time in this step 4.855
Time in this step 4.80808
Time in this step 4.82135
Time in this step 4.71652
Time in this step 4.72929
Time in this step 4.67437
Time in this step 4.70473
Time in this step 4.67779
Time in this step 4.80137
Time in this step 4.62445
Time in this step 4.54545
Time in this step 4.60155
Time in this step 4.5232
Time in this step 4.52465
Time in this step 4.46656
Time in this step 4.465
Time in this step 4.37643
Time in this step 4.41134
Time in this step 4.29904
Time in this step 4.37388
Time in this step 4.29329
Time in this step 4.30301
Time in this step 4.27497
Time in this step 4.34037
Time in this step 4.28368
Time in this step 4.19157
Time in this step 4.25976
Time in this step 4.33192
Time in this step 4.40771
Time in this step 4.15859
Time in this step 4.16457
Time in this step 4.24968
Time in this step 4.03626
Time in this step 4.09267
Time in this step 3.92453
Time in this step 3.93728
Time in this step 3.91821
Time in this step 3.92609
Time in this step 3.7938
Time in this step 3.55423
Time in this step 3.54771
Time in this step 3.23295
Time in this step 3.197
Time in this step 3.18462
Time in this step 3.16026
Time in this step 3.12477
Time in this step 3.14685
Time in this step 3.14893
Time in this step 3.18801
Time in this step 3.40812
Time in this step 3.11335
Time in this step 3.09269
Time in this step 3.10865
Time in this step 3.0488
Time in this step 3.03056
Time in this step 3.05025
Time in this step 3.00915
